  1.07000E+02  4.96961E-01  4.37915E-01  5.90455E-02  2.69630E-01  7.08128E-03  1.82506E-02  7.43946E-02  1.50158E-02  3.29699E-01
  1.08000E+02  3.96712E-01  3.42623E-01  5.40886E-02  2.04420E-01  7.30021E-03  1.85942E-02  7.45229E-02  1.59484E-02  2.49042E-01
  1.09000E+02  3.33153E-01  2.81494E-01  5.16586E-02  1.61990E-01  7.53729E-03  1.92006E-02  7.63965E-02  1.69898E-02  1.96292E-01
  1.10000E+02  2.91957E-01  2.41099E-01  5.08577E-02  1.33312E-01  7.79512E-03  2.00117E-02  7.95735E-02  1.81578E-02  1.60334E-01
  1.11000E+02  2.65257E-01  2.14047E-01  5.12100E-02  1.13407E-01  8.07682E-03  2.10035E-02  8.38601E-02  1.94744E-02  1.35024E-01
  1.12000E+02  2.48544E-01  1.96081E-01  5.24631E-02  9.93879E-02  8.38618E-03  2.21716E-02  8.92034E-02  2.09662E-02  1.16784E-01
  1.13000E+02  2.39158E-01  1.84665E-01  5.44930E-02  8.95191E-02  8.72783E-03  2.35247E-02  9.56443E-02  2.26664E-02  1.03440E-01
  1.14000E+02  2.35525E-01  1.78268E-01  5.72575E-02  8.27277E-02  9.10750E-03  2.50822E-02  1.03298E-01  2.46162E-02  9.36259E-02
  1.15000E+02  2.36755E-01  1.75981E-01  6.07744E-02  7.83480E-02  9.53236E-03  2.68736E-02  1.12354E-01  2.68676E-02  8.64558E-02
  1.16000E+02  2.42430E-01  1.77317E-01  6.51128E-02  7.59804E-02  1.00114E-02  2.89401E-02  1.23081E-01  2.94867E-02  8.13520E-02
  1.17000E+02  2.52496E-01  1.82101E-01  7.03947E-02  7.54154E-02  1.05563E-02  3.13373E-02  1.35855E-01  3.25592E-02  7.79397E-02
  1.18000E+02  2.67235E-01  1.90431E-01  7.68039E-02  7.65957E-02  1.11821E-02  3.41401E-02  1.51189E-01  3.61967E-02  7.59888E-02
  1.19000E+02  2.87281E-01  2.02677E-01  8.46045E-02  7.96067E-02  1.19085E-02  3.74501E-02  1.69794E-01  4.05475E-02  7.53819E-02
  1.20000E+02  3.13701E-01  2.19529E-01  9.41720E-02  8.46907E-02  1.27622E-02  4.14078E-02  1.92669E-01  4.58118E-02  7.61011E-02
  1.21000E+02  3.48153E-01  2.42108E-01  1.06045E-01  9.22899E-02  1.37796E-02  4.62113E-02  2.21247E-01  5.22645E-02  7.82317E-02
  1.22000E+02  3.93162E-01  2.72153E-01  1.21010E-01  1.03132E-01  1.50114E-02  5.21481E-02  2.57638E-01  6.02919E-02  8.19846E-02
  1.23000E+02  4.52618E-01  3.12372E-01  1.40246E-01  1.18384E-01  1.65305E-02  5.96487E-02  3.05045E-01  7.04487E-02  8.77463E-02
  1.24000E+02  5.32645E-01  3.67062E-01  1.65582E-01  1.39943E-01  1.84438E-02  6.93827E-02  3.68510E-01  8.35543E-02  9.61767E-02
  1.25000E+02  6.43237E-01  4.43272E-01  1.99965E-01  1.70973E-01  2.09141E-02  8.24375E-02  4.56314E-01  1.00857E-01  1.08398E-01
  1.26000E+02  8.01441E-01  5.53071E-01  2.48371E-01  2.16975E-01  2.41972E-02  1.00669E-01  5.82714E-01  1.24324E-01  1.26371E-01
  1.27000E+02  1.03787E+00  7.18212E-01  3.19659E-01  2.88006E-01  2.87133E-02  1.27427E-01  7.73626E-01  1.57193E-01  1.53672E-01
  1.28000E+02  1.41059E+00  9.80086E-01  4.30503E-01  4.03443E-01  3.51850E-02  1.69105E-01  1.07881E+00  2.05041E-01  1.97173E-01
  1.29000E+02  2.03432E+00  1.42067E+00  6.13644E-01  6.02030E-01  4.49244E-02  2.38422E-01  1.59760E+00  2.78001E-01  2.70570E-01
  1.30000E+02  3.12645E+00  2.19531E+00  9.31142E-01  9.57166E-01  6.04465E-02  3.59389E-01  2.51795E+00  3.95511E-01  3.99754E-01
  1.31000E+02  4.92820E+00  3.47312E+00  1.45508E+00  1.54266E+00  8.67716E-02  5.56200E-01  4.02898E+00  5.96389E-01  6.10810E-01
  1.32000E+02  6.76305E+00  4.74528E+00  2.01776E+00  2.07011E+00  1.33498E-01  7.35364E-01  5.39395E+00  9.54866E-01  8.02767E-01
  1.33000E+02  6.78385E+00  4.64513E+00  2.13872E+00  1.80536E+00  2.11257E-01  6.58594E-01  4.73691E+00  1.55317E+00  7.18319E-01
  1.34000E+02  5.79380E+00  3.80846E+00  1.98534E+00  1.16564E+00  2.86469E-01  4.61990E-01  3.12534E+00  2.13145E+00  5.04343E-01
  1.35000E+02  4.39706E+00  2.82296E+00  1.57410E+00  7.22859E-01  2.57968E-01  3.32152E-01  2.02270E+00  1.90699E+00  3.62216E-01
  1.36000E+02  3.00489E+00  1.92260E+00  1.08229E+00  4.74522E-01  1.71836E-01  2.69240E-01  1.42454E+00  1.23625E+00  2.92003E-01
  1.37000E+02  2.13626E+00  1.36737E+00  7.68885E-01  3.34301E-01  1.10591E-01  2.46636E-01  1.11310E+00  7.57591E-01  2.64811E-01
  1.38000E+02  1.68176E+00  1.07337E+00  6.08385E-01  2.51587E-01  7.63399E-02  2.50087E-01  9.63463E-01  4.87234E-01  2.65018E-01
